7.360145237403082241e+00,7.032304279372088018e+00,6.718236860262235766e+00,6.417651591294081470e+00,6.130257083688182007e+00,5.855761948665096028e+00,5.593874797445379521e+00,5.344304241249588472e+00,5.106758891298282421e+00,4.880947358812015580e+00,4.666578255011345711e+00,4.463360191116831466e+00,4.271001778349027056e+00,4.089211627928492021e+00,3.917698351075781904e+00,3.756170559011454024e+00,3.604336862956065701e+00,3.461905874130173366e+00,3.328586203754334782e+00,3.204086463049105049e+00,3.088115263235043706e+00,2.980381215532706740e+00,2.880592931162650139e+00,2.788459021345431665e+00,2.703688097301609083e+00,2.625988770251738380e+00,2.555069651416376431e+00,2.490639352016080110e+00,2.432406483271408071e+00,2.380079656402914523e+00,2.333367482631159007e+00,2.291978573176696621e+00,2.255621539260086017e+00,2.224004992101884071e+00,2.196837542922645881e+00,2.173827802942929210e+00,2.154684383383292712e+00,2.139115895464292372e+00,2.126830950406482401e+00,2.117538159430424116e+00,2.110946133756413712e+00,2.154925428090186390e+00,2.159527963049478139e+00,2.145707931808811697e+00,2.128733790500795475e+00,2.114886313245614602e+00,2.112024227863920522e+00,2.096828514596370763e+00,2.074556560382438075e+00,2.053860139817837105e+00,2.033577036465196386e+00,2.018674692091973366e+00,2.011599523901861808e+00,1.988320852326169286e+00,1.962957136380249601e+00,1.940072820574509471e+00,1.921768339815127513e+00,1.905521778459726923e+00,1.889049440838378446e+00,1.874691044727117895e+00,1.855131576272750937e+00,1.837960915429894815e+00,1.812849447419743409e+00,1.788455061260458834e+00,1.762445754595829861e+00,1.730596333519172747e+00,1.699522683582039395e+00,1.676316531038197999e+00,1.652356711251853350e+00,1.628051547016879708e+00,1.600560983445141527e+00,1.572030765269869068e+00,1.542536543952408135e+00,1.511079076683716549e+00,1.479059377793080943e+00,1.445876458689520305e+00,1.410746438268180913e+00,1.373522055748377824e+00,1.337542523829339247e+00,1.302344152014454526e+00,1.268513315167716371e+00,1.236005382866115943e+00,1.204769711621444639e+00,1.171901423534971842e+00,1.138687774917835460e+00,1.103520577164996519e+00,1.067902337609242469e+00,1.032354581453593045e+00,9.956356658389142744e-01,9.592767154079396841e-01,9.217985369044324750e-01,8.850094028422645920e-01,8.470688062264983831e-01,8.081729994079107637e-01,7.671061298017272101e-01,7.264957326552349270e-01,6.856583745165701904e-01,6.448352809963632248e-01,6.043699799226541769e-01,5.572882504578418050e-01
-6.293964178556148426e+00,-6.087198593312098005e+00,-5.890213832522290360e+00,-5.702780626650477025e+00,-5.524669706160408644e+00,-5.355651801515835864e+00,-5.195497643180509328e+00,-5.043977961618179684e+00,-4.900863487292598464e+00,-4.765924950667516313e+00,-4.638933082206683878e+00,-4.519658612373851803e+00,-4.407872271632770733e+00,-4.303344790447192203e+00,-4.205846899280865969e+00,-4.115149328597544454e+00,-4.031022808860976525e+00,-3.953238070534914606e+00,-3.881565844083108896e+00,-3.815776859969310486e+00,-3.755641848657269577e+00,-3.700931540610737258e+00,-3.651416666293464619e+00,-3.606867956169201861e+00,-3.567056140701700961e+00,-3.531751950354711678e+00,-3.500726115591985099e+00,-3.473749366877272315e+00,-3.450592434674323083e+00,-3.431026049446889825e+00,-3.414820941658721853e+00,-3.401747841773571146e+00,-3.391577480255188348e+00,-3.384080587567324105e+00,-3.379027894173728619e+00,-3.376190130538152534e+00,-3.375338027124348717e+00,-3.376242314396066480e+00,-3.378673722817055580e+00,-3.382402982851069329e+00,-3.387200824961420942e+00,-3.427039169672870145e+00,-3.449609081404452660e+00,-3.451622254687520819e+00,-3.461025833010472841e+00,-3.462119138425209020e+00,-3.464056654788822520e+00,-3.459639890475162627e+00,-3.432535126444684170e+00,-3.408036077794112551e+00,-3.384256045621882869e+00,-3.354887344583371789e+00,-3.325793990876548367e+00,-3.295753806195164337e+00,-3.268139793701028140e+00,-3.238676004287565746e+00,-3.210631068654553832e+00,-3.180350005460505614e+00,-3.148375238426388112e+00,-3.115271443674068053e+00,-3.080874739907229376e+00,-3.049338299063752089e+00,-3.017917146468985568e+00,-2.984876285700316600e+00,-2.951939569412791897e+00,-2.919328750677589568e+00,-2.887029936034570365e+00,-2.853473882735397371e+00,-2.820971263082591385e+00,-2.788896333968748920e+00,-2.755620295359650029e+00,-2.723521059325973326e+00,-2.692159046098926645e+00,-2.661655614911905943e+00,-2.631884479839265989e+00,-2.602040900517723188e+00,-2.572335207816302205e+00,-2.542978343274842068e+00,-2.514699962961191471e+00,-2.487566829222390918e+00,-2.461367026690705284e+00,-2.435652958891440178e+00,-2.411094300475138397e+00,-2.388105590957508628e+00,-2.366805512688940016e+00,-2.346828746056054182e+00,-2.327724508270233361e+00,-2.310043571516420702e+00,-2.293601237365501699e+00,-2.275033160502981655e+00,-2.256700015782522772e+00,-2.238760703041632105e+00,-2.220706601173173311e+00,-2.204157735876817625e+00,-2.185364958555786608e+00,-2.165535712152204084e+00,-2.146107214015907871e+00,-2.126022856999520094e+00,-2.106828441671370733e+00,-2.088371444089467843e+00
-4.492877177690839829e+00,-4.382862606511065628e+00,-4.277941979521766136e+00,-4.177979603781830420e+00,-4.082839786350148437e+00,-3.992386834285609254e+00,-3.906485054647103272e+00,-3.824998754493520003e+00,-3.747792240883748072e+00,-3.674729820876678321e+00,-3.605675801531199820e+00,-3.540494489906201636e+00,-3.479050193060574614e+00,-3.421207218053206933e+00,-3.366829871942988994e+00,-3.315782461788810309e+00,-3.267929294649560390e+00,-3.223134677584129193e+00,-3.181262917651405786e+00,-3.142178321910279237e+00,-3.105745197419640835e+00,-3.071827851238378759e+00,-3.040290590425382966e+00,-3.010997722039543412e+00,-2.983813553139748720e+00,-2.958602390784889735e+00,-2.935228542033855526e+00,-2.913556313945535159e+00,-2.893450013578819480e+00,-2.874773947992596668e+00,-2.857392424245757123e+00,-2.841169749397190358e+00,-2.825970230505785885e+00,-2.811658174630433216e+00,-2.798097888830021862e+00,-2.785153680163441337e+00,-2.772689855689582039e+00,-2.760570722467333038e+00,-2.748660587555583845e+00,-2.736823758013223973e+00,-2.724924540898791658e+00,-2.765517437981391158e+00,-2.748232495515566587e+00,-2.736816868228805433e+00,-2.714769594972184397e+00,-2.695473265219392012e+00,-2.662087616328176143e+00,-2.625486617548685953e+00,-2.588342925693031038e+00,-2.547978216630089054e+00,-2.504111323553804613e+00,-2.461282402391168578e+00,-2.415596535372037668e+00,-2.369267159541246670e+00,-2.325604812001932142e+00,-2.281805660816044856e+00,-2.237034845914731118e+00,-2.188437167083926660e+00,-2.140645597517835341e+00,-2.093435658233556040e+00,-2.045331656772966689e+00,-1.998639056539157632e+00,-1.951758159905178980e+00,-1.905040991307068721e+00,-1.859364462300453713e+00,-1.814707166114917447e+00,-1.769133260141409369e+00,-1.725684353366521373e+00,-1.680601548028565206e+00,-1.637332864107211128e+00,-1.595001279247425074e+00,-1.553452685437738845e+00,-1.512150437968075911e+00,-1.471595360970620714e+00,-1.428595746415101564e+00,-1.387063142555696071e+00,-1.349117073359323182e+00,-1.311715075653181239e+00,-1.269298313050445604e+00,-1.227520130732081105e+00,-1.186932660346420532e+00,-1.145390385380798737e+00,-1.102256856858126577e+00,-1.058787306334797007e+00,-1.016789660993816957e+00,-9.758335247167760906e-01,-9.344482458525560364e-01,-8.936279628614633985e-01,-8.577784339212055631e-01,-8.240903767856045947e-01,-7.912198965524033234e-01,-7.571247461862339323e-01,-7.232940569738701697e-01,-6.889322954613488204e-01,-6.552663248441219501e-01,-6.232769857211992726e-01,-5.904340535723348049e-01,-5.570263411751739113e-01,-5.249348611994190117e-01,-4.935483416458695816e-01
8.095967352680366602e+00,7.831823702841902879e+00,7.576078686943923834e+00,7.328572489488897723e+00,7.089145294979293688e+00,6.857637287917579094e+00,6.633888652806223085e+00,6.417739574147692139e+00,6.209030236444457174e+00,6.007600824198982892e+00,5.813291521913741100e+00,5.625942514091198277e+00,5.445393985233822676e+00,5.271486119844082552e+00,5.104059102424445271e+00,4.942953117477381753e+00,4.788008349505357586e+00,4.639064983010841914e+00,4.495963202496302991e+00,4.358543192464209071e+00,4.226645137417028408e+00,4.100109221857230146e+00,3.978775630287279874e+00,3.862484547209649399e+00,3.751076157126803423e+00,3.644390644541211977e+00,3.542268193955344202e+00,3.444548989871666578e+00,3.351073216792647358e+00,3.261681059220756573e+00,3.176212701658461590e+00,3.094508328608228886e+00,3.016408124572528493e+00,2.941752274053828664e+00,2.870380961554597654e+00,2.802134371577303718e+00,2.736852688624414220e+00,2.674376097198396529e+00,2.614544781801722451e+00,2.557198926936855798e+00,2.502178717105963290e+00,2.490579538822555783e+00,2.488349240684495367e+00,2.445132783642425700e+00,2.393698484953494354e+00,2.304190671207801522e+00,2.219849217279144415e+00,2.143774565749927419e+00,2.076772166273097131e+00,2.019773869415737444e+00,1.957682389725559746e+00,1.901330971351072208e+00,1.843730266551049546e+00,1.797618757880134588e+00,1.754977189243021041e+00,1.718537196297652336e+00,1.682280266670742153e+00,1.646707382189523283e+00,1.614053560479209004e+00,1.574992044652568257e+00,1.539024746912020625e+00,1.507471336286102526e+00,1.476818644650121914e+00,1.430865557731288318e+00,1.384375286990907838e+00,1.328416701293930524e+00,1.274084217123362395e+00,1.220199640159128629e+00,1.163875693768475994e+00,1.108487318423461154e+00,1.050617235572168795e+00,9.921670991694225838e-01,9.331747445012902320e-01,8.705319332634129381e-01,8.106899367538366041e-01,7.529272572893830340e-01,6.916122693177405578e-01,6.307675399621146539e-01,5.707121080286473580e-01,5.112454313264812589e-01,4.524518503003225334e-01,3.973243080946899930e-01,3.448667704479562168e-01,2.924996082122583996e-01,2.355968980283311975e-01,1.802676801073734847e-01,1.250709488508656986e-01,7.206190325921262019e-02,2.026397997303294729e-02,-3.272214267851736996e-02,-8.735462987965672554e-02,-1.404083709874409669e-01,-1.961285768597919033e-01,-2.509357443546850752e-01,-3.048365872146601152e-01,-3.562137812020802485e-01,-4.065679290386743361e-01,-4.568289129653058112e-01,-5.064232169922179283e-01,-5.535940876709738445e-01
-6.521312691558609487e+00,-6.300256660043165979e+00,-6.088997918358652228e+00,-5.887319733320796722e+00,-5.695005371745328837e+00,-5.511838100447979727e+00,-5.337601186244476992e+00,-5.172077895950552673e+00,-5.015051496381934371e+00,-4.866305254354353238e+00,-4.725622436683537764e+00,-4.592786310185218213e+00,-4.467580141675123961e+00,-4.349787197968984387e+00,-4.239190745882530642e+00,-4.135574052231490327e+00,-4.038720383831594596e+00,-3.948413007498572824e+00,-3.864435190048153945e+00,-3.786570198296067780e+00,-3.714601299058044592e+00,-3.648311759149813316e+00,-3.587484845387105103e+00,-3.531903824585648000e+00,-3.481351963561171825e+00,-3.435612529129406845e+00,-3.394468788106081547e+00,-3.357704007306927974e+00,-3.325101453547673724e+00,-3.296444393644048176e+00,-3.271516094411782483e+00,-3.250099822666606020e+00,-3.231978845224247721e+00,-3.216936428900437406e+00,-3.204755840510904896e+00,-3.195220346871379569e+00,-3.188113214797591688e+00,-3.183217711105270631e+00,-3.180317102610145774e+00,-3.179194656127946939e+00,-3.179633638473994495e+00,-3.234512090293178765e+00,-3.227674633236382373e+00,-3.225008613434047877e+00,-3.224522515489810726e+00,-3.232214593813421466e+00,-3.231500970654885396e+00,-3.210332497852778744e+00,-3.190761824229480403e+00,-3.172228378046999975e+00,-3.153623439566967335e+00,-3.138492117858482811e+00,-3.125399393662899428e+00,-3.108111011317638006e+00,-3.093437199478094257e+00,-3.070937393466468102e+00,-3.048918336337384183e+00,-3.027024170950574966e+00,-3.001536025131196883e+00,-2.974885696626198062e+00,-2.949321773350837450e+00,-2.925038104643312042e+00,-2.900399275367190999e+00,-2.876339448967339063e+00,-2.851841459046493998e+00,-2.828185738564484186e+00,-2.803865328580404270e+00,-2.780546068821136974e+00,-2.755116972985061086e+00,-2.728957397375994187e+00,-2.700641787254334236e+00,-2.671706274760611066e+00,-2.642489770074697653e+00,-2.611795458435900219e+00,-2.582483878235756425e+00,-2.553988848093600605e+00,-2.526487376814291252e+00,-2.499677313517044031e+00,-2.472470315517406370e+00,-2.446277386090547346e+00,-2.418504826240694960e+00,-2.387692430672573973e+00,-2.357158210802411169e+00,-2.327653459003352410e+00,-2.299352538928972400e+00,-2.273098279370947328e+00,-2.246750557624086042e+00,-2.221323307750974863e+00,-2.196290838854715322e+00,-2.173965825143578279e+00,-2.150541361386587802e+00,-2.126174777691108631e+00,-2.100849262153534180e+00,-2.075177795425029892e+00,-2.049592484059489017e+00,-2.024440006631102573e+00,-2.000355550085918033e+00,-1.976788594281704059e+00,-1.952182152700226991e+00,-1.928302439142227875e+00
-5.769421459418626164e+00,-5.603491862555079805e+00,-5.443799805652796309e+00,-5.290209959623915381e+00,-5.142586995380575843e+00,-5.000795583834920066e+00,-4.864700395899086871e+00,-4.734166102485216854e+00,-4.609057374505448834e+00,-4.489238882871925185e+00,-4.374575298496783837e+00,-4.264931292292166276e+00,-4.160171535170213097e+00,-4.060160698043063121e+00,-3.964763451822856055e+00,-3.873844467421733828e+00,-3.787268415751835260e+00,-3.704899967725300947e+00,-3.626603794254271040e+00,-3.552244566250885693e+00,-3.481686954627284614e+00,-3.414795630295607953e+00,-3.351435264167995864e+00,-3.291470527156589387e+00,-3.234766090173527786e+00,-3.181186624130951213e+00,-3.130596799941000263e+00,-3.082861288515814202e+00,-3.037844760767533625e+00,-2.995411887608299129e+00,-2.955427339950249976e+00,-2.917755788705526765e+00,-2.882261904786269646e+00,-2.848810359104618772e+00,-2.817265822572714296e+00,-2.787492966102695924e+00,-2.759356460606704253e+00,-2.732720976996878104e+00,-2.707451186185360292e+00,-2.683411759084288750e+00,-2.660467366605466122e+00,-2.671420571441680991e+00,-2.630540003127348481e+00,-2.610747637125922171e+00,-2.586993872433912767e+00,-2.565971336953783322e+00,-2.551290551794680006e+00,-2.539045425143000134e+00,-2.537393452764480362e+00,-2.513668185441199743e+00,-2.472888292257581000e+00,-2.436513550931278527e+00,-2.402953708924995269e+00,-2.371204859531899967e+00,-2.338085326886098603e+00,-2.303283175890811663e+00,-2.266422305784416391e+00,-2.226664673458142119e+00,-2.184299841378534612e+00,-2.141597907230017306e+00,-2.104257539294641877e+00,-2.065035364573508225e+00,-2.024879299743253647e+00,-1.984533883019496292e+00,-1.945407112474460520e+00,-1.907763909556506876e+00,-1.867410160577216427e+00,-1.827449053411731583e+00,-1.788378083379724925e+00,-1.748225115742711777e+00,-1.708587869328138886e+00,-1.670370291791229755e+00,-1.631941847526107159e+00,-1.593120797688828638e+00,-1.553801481930676909e+00,-1.513888257877503474e+00,-1.473839525784850446e+00,-1.437486048580407738e+00,-1.397955276260860691e+00,-1.358672426881587514e+00,-1.317829896246843324e+00,-1.275259414658406865e+00,-1.230731548940525055e+00,-1.185986232288170017e+00,-1.142399284980287311e+00,-1.100699673540233681e+00,-1.059535562790660634e+00,-1.018329369964078079e+00,-9.779651931897019868e-01,-9.348079118330259174e-01,-8.924994731227808842e-01,-8.487023805377467145e-01,-8.035532346252010072e-01,-7.580774134967038780e-01,-7.112882203098467304e-01,-6.649200134182864375e-01,-6.185067354056362765e-01,-5.714834173704749221e-01,-5.240333701077378725e-01,-4.840740430010452289e-01
6.273160569093958472e+00,6.107918658367207598e+00,5.948700830179717514e+00,5.795382461852603306e+00,5.647838930706980065e+00,5.505945614063963767e+00,5.369577889244669500e+00,5.238611133570211464e+00,5.112920724361705638e+00,4.992382038940267108e+00,4.876870454627010965e+00,4.766261348743052295e+00,4.660430098609506189e+00,4.559252081547487734e+00,4.462602674878112019e+00,4.370357255922494133e+00,4.282391202001750052e+00,4.198579890436993978e+00,4.118798698549342774e+00,4.042923003659908865e+00,3.970828183089809116e+00,3.902389614160159059e+00,3.837482674192072896e+00,3.775982740506665714e+00,3.717765190425053490e+00,3.662705401268351313e+00,3.610678750357672939e+00,3.561560615014135678e+00,3.515226372558852841e+00,3.471551400312940849e+00,3.430411075597513904e+00,3.391680775733688424e+00,3.355235878042577724e+00,3.320951759845299112e+00,3.288703798462965455e+00,3.258367371216694064e+00,3.229817855427598250e+00,3.202930628416795766e+00,3.177581067505398149e+00,3.153644550014523595e+00,3.130996453264887958e+00,3.222312118296026817e+00,3.186006232285782502e+00,3.148093649715691278e+00,3.112233084743416978e+00,3.086159389800641861e+00,3.058816296843913651e+00,3.021189318604807550e+00,2.989690889088988168e+00,2.957945277786175886e+00,2.930656121939835490e+00,2.891741203738501742e+00,2.855289314257368982e+00,2.820792668538977477e+00,2.786912643855827820e+00,2.756941804692234932e+00,2.724310088237097638e+00,2.692718336721801276e+00,2.662936208327034926e+00,2.632008621786669167e+00,2.603895261446152798e+00,2.577694495654563323e+00,2.550720433950008026e+00,2.526570804928546465e+00,2.506150871563105120e+00,2.488266632415877755e+00,2.472898113219540228e+00,2.446313069276243368e+00,2.419671590708897035e+00,2.392629200212763596e+00,2.366749605191969419e+00,2.341973837644821366e+00,2.316185730630993866e+00,2.292189221429828283e+00,2.263334593209455736e+00,2.233211901285290235e+00,2.203441818859788626e+00,2.174700713215839354e+00,2.147014604797846005e+00,2.117682854313334140e+00,2.089876456811242900e+00,2.062885691136687516e+00,2.031683757277900959e+00,2.001322108845577930e+00,1.970701828782875697e+00,1.940140738343905769e+00,1.910640732777473261e+00,1.881332031012352690e+00,1.853981022061921280e+00,1.827473873962406348e+00,1.801602525885665607e+00,1.776468271072982885e+00,1.751698406060790747e+00,1.728524980949681211e+00,1.707015259366047033e+00,1.686543971780322115e+00,1.666001193207943709e+00,1.651145398143448073e+00,1.634730062595820987e+00,1.616475822511298954e+00
7.151775140372311768e+00,6.958183251975341044e+00,6.768699973054745911e+00,6.583256849202919980e+00,6.401785426012254199e+00,6.224217249075140401e+00,6.050483863983970423e+00,5.880516816331137875e+00,5.714247651709032816e+00,5.551607915710047969e+00,5.392529153926576058e+00,5.236942911951008028e+00,5.084780735375735716e+00,4.935974169793151844e+00,4.790454760795648248e+00,4.648154053975616762e+00,4.509003594925449221e+00,4.372934929237538348e+00,4.239879602504275091e+00,4.109769160318052172e+00,3.982535148271261871e+00,3.858109111956295134e+00,3.736422596965544241e+00,3.617407148891402802e+00,3.500994313326259988e+00,3.387115635862509855e+00,3.275702662092543349e+00,3.166686937608753638e+00,3.060000008003531669e+00,2.955573418869269275e+00,2.853338715798359182e+00,2.753227444383193223e+00,2.655171150216163234e+00,2.559101378889661049e+00,2.464949675996079392e+00,2.372647587127810098e+00,2.282126657877244114e+00,2.193318433836773274e+00,2.106154460598790301e+00,2.020566283755688808e+00,1.936485448899626371e+00,1.875657053979890465e+00,1.791479594142741938e+00,1.714704659210391391e+00,1.632173653211027586e+00,1.560633805290256859e+00,1.474695429783431821e+00,1.395058124797612154e+00,1.320491951113975881e+00,1.247875365932455516e+00,1.164552223141787302e+00,1.079444254129263259e+00,9.984437165065823683e-01,9.230443542052333417e-01,8.445114587683326679e-01,7.700428162171527591e-01,6.942569219496700361e-01,6.180956286267422772e-01,5.455948772184573414e-01,4.763505129384165704e-01,4.034739669737634205e-01,3.328618106106094876e-01,2.564887801442892745e-01,1.795970163714347145e-01,1.022883130651639216e-01,2.636427773190418850e-02,-4.689059146274342227e-02,-1.147392083287599035e-01,-1.834186321328464264e-01,-2.502412676709249162e-01,-3.138905965804077991e-01,-3.739908133981940108e-01,-4.335462958580291182e-01,-4.911221380400022651e-01,-5.463222222694823493e-01,-5.987680830090279516e-01,-6.482049553082841475e-01,-6.960732122005984790e-01,-7.444543242534157335e-01,-7.890467615578661276e-01,-8.339868398887899659e-01,-8.872785750054499321e-01,-9.335584835063573950e-01,-9.820603429503163007e-01,-1.023520064289169529e+00,-1.066468751501304046e+00,-1.107712682363532819e+00,-1.147441249246471617e+00,-1.186268541896702500e+00,-1.234983943870629597e+00,-1.284296441256098209e+00,-1.333246626706034554e+00,-1.380552361146224483e+00,-1.422513552413794402e+00,-1.465032591507633208e+00,-1.507575309646055128e+00,-1.551591800124245468e+00,-1.595059042081580447e+00,-1.640557509819318138e+00,-1.684830809678823593e+00
-7.085847089691315936e+00,-6.803572375137348693e+00,-6.532716161077663841e+00,-6.273039981645798235e+00,-6.024305370975287843e+00,-5.786273863199667744e+00,-5.558706992452476570e+00,-5.341366292867247623e+00,-5.134013298577518647e+00,-4.936409543716825610e+00,-4.748316562418703590e+00,-4.569495888816689444e+00,-4.399709057044320026e+00,-4.238717601235130417e+00,-4.086283055522657470e+00,-3.942166954040436710e+00,-3.806130830922004105e+00,-3.677936220300896064e+00,-3.557344656310649444e+00,-3.444117673084798881e+00,-3.338016804756881672e+00,-3.238803585460433787e+00,-3.146239549328990748e+00,-3.060086230496088966e+00,-2.980105163095264409e+00,-2.906057881260054820e+00,-2.837705919123993503e+00,-2.774810810820618201e+00,-2.717134090483465769e+00,-2.664437292246070399e+00,-2.616481950241969834e+00,-2.573029598604698265e+00,-2.533841771467794324e+00,-2.498680002964792202e+00,-2.467305827229228754e+00,-2.439480778394640836e+00,-2.414966390594563528e+00,-2.393524197962532796e+00,-2.374915734632084607e+00,-2.358902534736756706e+00,-2.345246132409791961e+00,-2.385481830254001512e+00,-2.426833879420756901e+00,-2.387642545663331450e+00,-2.355091996716310199e+00,-2.335187753028796553e+00,-2.305843875099937268e+00,-2.271622982020767179e+00,-2.238738390313475435e+00,-2.207193457232636824e+00,-2.180209631121179825e+00,-2.154802383116287245e+00,-2.135153283394056078e+00,-2.116696685250350818e+00,-2.098865422378974888e+00,-2.082921499283581834e+00,-2.065638513802062537e+00,-2.051814720055306296e+00,-2.031512264770456877e+00,-2.013207379312841994e+00,-1.997159286416981150e+00,-1.974362288422934819e+00,-1.952518966633065123e+00,-1.930972633655855031e+00,-1.912171852026214536e+00,-1.895922632820673970e+00,-1.872378130906884319e+00,-1.842080803314015469e+00,-1.812363593438655052e+00,-1.782645397922884234e+00,-1.756628492702705380e+00,-1.730293883655160680e+00,-1.701701496418444703e+00,-1.673316667456329787e+00,-1.644880383536077906e+00,-1.615790064433953566e+00,-1.587909709424161209e+00,-1.559637377592820284e+00,-1.530374274622665398e+00,-1.499042968332275683e+00,-1.464918429017148416e+00,-1.436324742801350141e+00,-1.409735366298898951e+00,-1.382746850093751645e+00,-1.355707030027534898e+00,-1.328137135118017564e+00,-1.300183906150807589e+00,-1.272373935421985180e+00,-1.243904345432919500e+00,-1.213217212944562196e+00,-1.181462191952738605e+00,-1.149235984280446932e+00,-1.116894934134500694e+00,-1.084980507825213047e+00,-1.053148841469801589e+00,-1.021402713902634041e+00,-9.902077026937622373e-01,-9.566595513400122375e-01,-9.212719883001280197e-01,-8.856093479383985168e-01
-6.057027163087052912e+00,-5.886402358467969442e+00,-5.721691928037949459e+00,-5.562783866547619027e+00,-5.409566168747603321e+00,-5.261926829388528404e+00,-5.119753843221020340e+00,-4.982935204995703415e+00,-4.851358909463204583e+00,-4.724912951374149017e+00,-4.603485325479162782e+00,-4.486964026528870164e+00,-4.375237049273898116e+00,-4.268192388464871811e+00,-4.165718038852416427e+00,-4.067701995187158914e+00,-3.974032252219722672e+00,-3.884596804700735539e+00,-3.799283647380822693e+00,-3.717980775010608863e+00,-3.640576182340720557e+00,-3.566957864121782507e+00,-3.497013815104421219e+00,-3.430632030039261871e+00,-3.367700503676930079e+00,-3.308107230768052354e+00,-3.251740206063252980e+00,-3.198487424313158467e+00,-3.148236880268393989e+00,-3.100876568679585166e+00,-3.056294484297358061e+00,-3.014378621872337849e+00,-2.975016976155150594e+00,-2.938097541896422360e+00,-2.903508313846777433e+00,-2.871137286756842322e+00,-2.840872455377241756e+00,-2.812601814458602689e+00,-2.786213358751550295e+00,-2.761595083006711082e+00,-2.738634981974358062e+00,-2.739672421274137459e+00,-2.729434140535879294e+00,-2.707981487659627096e+00,-2.679758028942405002e+00,-2.653922802261931668e+00,-2.634221356020844507e+00,-2.613377501078333331e+00,-2.597555336439560492e+00,-2.579382179648171736e+00,-2.564823567747979816e+00,-2.546659543573053242e+00,-2.522104957943446468e+00,-2.499286855704371035e+00,-2.478144122458586729e+00,-2.461157069632091687e+00,-2.443356050473111996e+00,-2.426125032064758713e+00,-2.411826325823032580e+00,-2.396372456313976329e+00,-2.383418342896097553e+00,-2.372114116967340536e+00,-2.360240879952165027e+00,-2.348218186599388080e+00,-2.339533113106545326e+00,-2.319556901218056133e+00,-2.296566960762843834e+00,-2.274050570728880949e+00,-2.252147828399329477e+00,-2.230616024970252464e+00,-2.209330128298586438e+00,-2.188044302305550026e+00,-2.167599494910872338e+00,-2.146574986592122869e+00,-2.125307911881808565e+00,-2.104883033513821999e+00,-2.084857728357520035e+00,-2.065388121444737823e+00,-2.045418313464140159e+00,-2.023779071874306279e+00,-2.002751267340786789e+00,-1.981096597370986423e+00,-1.959403885058697004e+00,-1.933898140579890512e+00,-1.908120710928072894e+00,-1.883118235911013016e+00,-1.858236440310492288e+00,-1.834043732129362336e+00,-1.810046002628653783e+00,-1.787478238522532070e+00,-1.764830624899188072e+00,-1.742774215528635651e+00,-1.719513716649073265e+00,-1.695376205793144297e+00,-1.675703980108578905e+00,-1.655592183822760077e+00,-1.634516400096012623e+00,-1.613365588306889142e+00,-1.591640278400291431e+00,-1.566935110022071420e+00
